prem_id	premise	hypothesis_id	hypothesis	label
prem149	Digitalizazinuaren hasikeretan, webguniek sortu zien, eta komunikazinue demokratizetako aukerak eskeini ebezan.	prem149_hyp1	Digitalazioa orain dela asko gertatu zen.	1
prem149	Digitalizazinuaren hasikeretan, webguniek sortu zien, eta komunikazinue demokratizetako aukerak eskeini ebezan.	prem149_hyp2	Digitalazio hasieran, komunikazio aukerak suntsitu ziren.	2
prem150	Sari-banaketarako neska gazte bi azaldu zien, sarrerie euskeraz eta tarteka be bai, baina euki nagusixe erderaz.	prem150_hyp1	Sari-banaketa Lekeition izan zen.	1
prem150	Sari-banaketarako neska gazte bi azaldu zien, sarrerie euskeraz eta tarteka be bai, baina euki nagusixe erderaz.	prem150_hyp2	Neskek ingelesez hitz egin zuten sari-banaketan.	2
prem150	Sari-banaketarako neska gazte bi azaldu zien, sarrerie euskeraz eta tarteka be bai, baina euki nagusixe erderaz.	prem150_hyp0	Neskek gehiago hitz egin zuten gaztelaniaz euskaraz baino.	0
prem151	Guztiz gomendagarrixe da San Anton mendixe (sague) ezautzie.	prem151_hyp1	San Anton Mendia Espainian dago.	1
prem151	Guztiz gomendagarrixe da San Anton mendixe (sague) ezautzie.	prem151_hyp0	San Anton media ezagutzeak merezi du.	0
prem151	Guztiz gomendagarrixe da San Anton mendixe (sague) ezautzie.	prem151_hyp2	San Anton mendia oso itsusia da.	2
prem152	Liligaz eta aurrez aurre topo ein ge–un.	prem152_hyp0	Lili ikusi genuen.	0
prem152	Liligaz eta aurrez aurre topo ein ge–un.	prem152_hyp2	Lili orain dela asko ez dugula ikusten.	2
prem152	Liligaz eta aurrez aurre topo ein ge–un.	prem152_hyp1	Lili oso polita zegoen.	1
prem153	Euzkixe gero eta gorrixaue dan zirkunferentzixie baino ezta nerabiaren begixetan.	prem153_hyp2	Nerabeak gauza guztietaz konturatzen dira.	2
prem153	Euzkixe gero eta gorrixaue dan zirkunferentzixie baino ezta nerabiaren begixetan.	prem153_hyp1	Nerabeak oso dibertigarriak dira.	1
prem153	Euzkixe gero eta gorrixaue dan zirkunferentzixie baino ezta nerabiaren begixetan.	prem153_hyp0	Nerabeek ez dute kasu handirik egiten beste gauza guztiei.	0
prem154	Solte taldiek 'IXA' azken diskuaren (Taupaka elkartie, 2016) Eraldatutako mundua abestixagaz bideoklip barritzailie prestau dau.	prem154_hyp1	Abestia ospetsua handia irabazi du denbora gutxian.	1
prem154	Solte taldiek 'IXA' azken diskuaren (Taupaka elkartie, 2016) Eraldatutako mundua abestixagaz bideoklip barritzailie prestau dau.	prem154_hyp2	Solte taldea erretiratu egin dira eta ez dute ezer gehiago egingo.	2
prem154	Solte taldiek 'IXA' azken diskuaren (Taupaka elkartie, 2016) Eraldatutako mundua abestixagaz bideoklip barritzailie prestau dau.	prem154_hyp0	Solte taldeak bideoklip berri bat prestatu du.	0
prem155	Eraldaketa digitalak paradigma aldaketa haundixe dakar kulturaren eta sormenaren arluen.	prem155_hyp2	Eraldaketa digitalak paradigma aldaketa txikia dakar kultura eta sormen-arloan.	2
prem155	Eraldaketa digitalak paradigma aldaketa haundixe dakar kulturaren eta sormenaren arluen.	prem155_hyp1	Eraldaketa digitala oraindik berrikuntza asko ekar ditzake gure gizartean.	1
prem155	Eraldaketa digitalak paradigma aldaketa haundixe dakar kulturaren eta sormenaren arluen.	prem155_hyp0	Eraldaketa digitalak aukera gehiago ematen dizkizu kultura eta sormen-arloan.	0
prem156	Europar Batasuna edozenbat hamarkada luzetan ibili da lehen munduaren erreferentzixie izeten demokraziaz, bardintasunaz, segurtasunaz eta ondoizateaz.	prem156_hyp2	Estatu Batuak izan dira lehen munduko erreferentzia demokraziaz, berdintasunaz, segurtasunaz eta ongizateaz.	2
prem156	Europar Batasuna edozenbat hamarkada luzetan ibili da lehen munduaren erreferentzixie izeten demokraziaz, bardintasunaz, segurtasunaz eta ondoizateaz.	prem156_hyp1	Europar Batasunean hainbat herrialde daude.	1
prem156	Europar Batasuna edozenbat hamarkada luzetan ibili da lehen munduaren erreferentzixie izeten demokraziaz, bardintasunaz, segurtasunaz eta ondoizateaz.	prem156_hyp0	Europar Batasuna haibat arlotan lehen munduko erreferentzia da.	0
prem157	Logika komertzialagaz beitzen dou bizitzie: dana errez, eroso, aldagarri, kalidadeko eta merke.	prem157_hyp0	Bizitza logika komertzialaren bitartez begiratzen badugu dena errazagoa izango litzateke.	0
prem157	Logika komertzialagaz beitzen dou bizitzie: dana errez, eroso, aldagarri, kalidadeko eta merke.	prem157_hyp2	Logika komertzialarekin begiratzen dugu bizitza: dena zail, deseroso, aldaezin, erdipurdiko eta garesti.	2
prem157	Logika komertzialagaz beitzen dou bizitzie: dana errez, eroso, aldagarri, kalidadeko eta merke.	prem157_hyp1	Logika komertziala gaur eguneko kontzeptu berri bat da.	1
prem158	Entzutegi Nazionalien, epailearen aurrien, ez eben aitorpena berretsi.	prem158_hyp0	Epaileari ez zioten aitortu, aitortu beharrekoa.	0
prem158	Entzutegi Nazionalien, epailearen aurrien, ez eben aitorpena berretsi.	prem158_hyp2	Dena aitortu zuten epailearen aurrean.	2
prem158	Entzutegi Nazionalien, epailearen aurrien, ez eben aitorpena berretsi.	prem158_hyp1	Entzutegi Nazionalean erabaki hartzen dira.	1
prem159	Joseph Camino saria jasoko dau Antton Olariagak Santutxun, euskal komikixaren inguruko Parrapien Komiki Egunak jardunaldien barruan.	prem159_hyp2	Joseph Caminok saria Madrilen jasoko du.	2
prem159	Joseph Camino saria jasoko dau Antton Olariagak Santutxun, euskal komikixaren inguruko Parrapien Komiki Egunak jardunaldien barruan.	prem159_hyp1	Joseph Camino 2015ean hil zen.	1
prem159	Joseph Camino saria jasoko dau Antton Olariagak Santutxun, euskal komikixaren inguruko Parrapien Komiki Egunak jardunaldien barruan.	prem159_hyp0	Antton Olariagak Joseph Camino saria irabaziko du egindako lanagatik.	0
prem160	Atzo une batez Nancho Novo aktore galiziarra ikusi neban telebisinuen Jesusen aitaren paperien, serio demonino.	prem160_hyp2	Nacho Novo aktoreak beti betetzen ditu umorezko paperak.	2
prem160	Atzo une batez Nancho Novo aktore galiziarra ikusi neban telebisinuen Jesusen aitaren paperien, serio demonino.	prem160_hyp1	Nacho Novo aktorea 1958ko irailaren 17an jaio zen.	1
prem160	Atzo une batez Nancho Novo aktore galiziarra ikusi neban telebisinuen Jesusen aitaren paperien, serio demonino.	prem160_hyp0	Atzo une batez serio demonio pelikula ikusi nuen.	0
prem161	Garagarrilaren 13an inaugurautako lokala irailaren 28an itxiazo eban Ertzaintzak epailiek sinautako hustutzeko agindue betearazota.	prem161_hyp1	Lokala asko gustatzen zitzaidan.	1
prem161	Garagarrilaren 13an inaugurautako lokala irailaren 28an itxiazo eban Ertzaintzak epailiek sinautako hustutzeko agindue betearazota.	prem161_hyp2	Uztailaren 13an inauguratutako lokala irekita jarraitzen du eta ez sekula itxi.	2
prem161	Garagarrilaren 13an inaugurautako lokala irailaren 28an itxiazo eban Ertzaintzak epailiek sinautako hustutzeko agindue betearazota.	prem161_hyp0	Lokalak hil bat baino pixka bat gehiago egon da irekita.	0
prem162	Gau batien, Lucia eta Miren ardo batzuen bueltan ebizela, Andrea gonbidau eben nagusiaren etxera, eta erlazino sexualak izen ebezan hirurek.	prem162_hyp0	Harreman sexualak izan zituzten egunean, nagusiaren etxean egon ziren.	0
prem162	Gau batien, Lucia eta Miren ardo batzuen bueltan ebizela, Andrea gonbidau eben nagusiaren etxera, eta erlazino sexualak izen ebezan hirurek.	prem162_hyp1	Harreman sexualak edukitzerakoan kontu handia izan behar da sexu-transmisioko gaixotasunekin.	1
prem162	Gau batien, Lucia eta Miren ardo batzuen bueltan ebizela, Andrea gonbidau eben nagusiaren etxera, eta erlazino sexualak izen ebezan hirurek.	prem162_hyp2	Lucia, Miren eta Andrea birjinak dira.	2
prem163	Laster jakinarazoko da pelikulie zein aretok proiektauko dauen.	prem163_hyp2	Berandu jakinaraziko dute zein aretotan proiektatu den.	2
prem163	Laster jakinarazoko da pelikulie zein aretok proiektauko dauen.	prem163_hyp1	Jendea pelikula ikusteko irrikaz dago.	1
prem163	Laster jakinarazoko da pelikulie zein aretok proiektauko dauen.	prem163_hyp0	Pelikula areto batean ikusiko da.	0
prem164	Gure arlue sufridue da, eta moldatzeko gaitasun haundia dekogu.	prem164_hyp2	Gure arloan ez dugu ezer egiten, oso aspergarria da.	2
prem164	Gure arlue sufridue da, eta moldatzeko gaitasun haundia dekogu.	prem164_hyp1	Sufritua izan arren, asko gustatzen zaigu gure arloa.	1
prem164	Gure arlue sufridue da, eta moldatzeko gaitasun haundia dekogu.	prem164_hyp0	Lan neketsu asko egiten dira gure arloan.	0
prem165	Urdu–ako ekonomia bultzatzie dau helburu eta Euskadiko Garapen Agentzietako Garapen Sareko kidie da.	prem165_hyp1	Urduña Araban dago kokatuta.	1
prem165	Urdu–ako ekonomia bultzatzie dau helburu eta Euskadiko Garapen Agentzietako Garapen Sareko kidie da.	prem165_hyp2	Euskadiko Garapen Agentzietako Garapen Sareak ez du kiderik.	2
prem165	Urdu–ako ekonomia bultzatzie dau helburu eta Euskadiko Garapen Agentzietako Garapen Sareko kidie da.	prem165_hyp0	Urduñako ekonomiari lagundu nahi dio.	0
prem166	Denpora urrixaue dabenek be badabe ikastaro laburrauek eitteko aukerie.	prem166_hyp0	Denbora urriago duten pertsonetan ere pentsatzen dute.	0
prem166	Denpora urrixaue dabenek be badabe ikastaro laburrauek eitteko aukerie.	prem166_hyp1	Ez nekien horrelako aukerarik zegoela ikastaro horretan.	1
prem166	Denpora urrixaue dabenek be badabe ikastaro laburrauek eitteko aukerie.	prem166_hyp2	Denbora urriagoa dutenek ere badute ikastaro luzeagoak egiteko aukera.	2
prem167	Hiru urte eta erdiz auzoko gazteen topaleku izen eta gero, Lakomi Gaztetxiek 2011ko azaruen itxi ebazan atiek.	prem167_hyp1	Denbora asko igaro nuen Lakomi Gaztetzean.	1
prem167	Hiru urte eta erdiz auzoko gazteen topaleku izen eta gero, Lakomi Gaztetxiek 2011ko azaruen itxi ebazan atiek.	prem167_hyp2	Lakomi Gaztetxea 10 urte iraun zuen irekita.	2
prem167	Hiru urte eta erdiz auzoko gazteen topaleku izen eta gero, Lakomi Gaztetxiek 2011ko azaruen itxi ebazan atiek.	prem167_hyp0	Gaur egun Lakomi Gaztetxea ez dago irekita.	0
prem168	1972xen Zeruko Argia-n hasi eta nortasun haundiko estilo barritzaileagaz, euskal umore grafikuaren historiari irauli bat emon eutson.	prem168_hyp0	Euskal umore grafikoaren historian Zeruko Argia-k eragina izan zuen.	0
prem168	1972xen Zeruko Argia-n hasi eta nortasun haundiko estilo barritzaileagaz, euskal umore grafikuaren historiari irauli bat emon eutson.	prem168_hyp2	2015an Zeruko Argia-n hasi eta nortasun handiko estilo berritzailearekin, euskal umore grafikoaren historiari irauli bat eman zion.	2
prem168	1972xen Zeruko Argia-n hasi eta nortasun haundiko estilo barritzaileagaz, euskal umore grafikuaren historiari irauli bat emon eutson.	prem168_hyp1	1972an Zeruko Argia-z gain beste gauza batzuk gertatu ziren.	1
prem169	Gaztetape hondartzie harriz beteta dau; baina olagarro politt bategaz ein ge–un topo.	prem169_hyp2	Gaztetape hondartzan ez dago olagarrorik.	2
prem169	Gaztetape hondartzie harriz beteta dau; baina olagarro politt bategaz ein ge–un topo.	prem169_hyp0	Gaztetape hondartza ez dago hondarrez betea.	0
prem169	Gaztetape hondartzie harriz beteta dau; baina olagarro politt bategaz ein ge–un topo.	prem169_hyp1	Olagarroa oso pozoitsua zenez, ez gara inoiz berriro joan Gaztetape hondartzara.	1
prem170	Osasunez nahiko ondo dabil eta lanien be tinko dirau, batez be gelen alokairuagaz.	prem170_hyp2	Hainbat gaixotasun ditu eta lanean kaskar samar dabil.	2
prem170	Osasunez nahiko ondo dabil eta lanien be tinko dirau, batez be gelen alokairuagaz.	prem170_hyp1	Denbora batez kaskar samar ibili da, baina orain hobeto dabil.	1
prem170	Osasunez nahiko ondo dabil eta lanien be tinko dirau, batez be gelen alokairuagaz.	prem170_hyp0	Gela alokairuetan lan ona egiten du.	0
prem171	"Oso pozik eta eindako lana zaleekaz konpartiduteko ""gogotsu"" agertu diez taldekidiek."	prem171_hyp1	Zaleak izugarrizko irrika dute dena entzuteko.	1
prem171	"Oso pozik eta eindako lana zaleekaz konpartiduteko ""gogotsu"" agertu diez taldekidiek."	prem171_hyp2	Taldekideak goibel egon dira.	2
prem171	"Oso pozik eta eindako lana zaleekaz konpartiduteko ""gogotsu"" agertu diez taldekidiek."	prem171_hyp0	Taldekideak oso pozik daude egindako lanarekin.	0
prem172	Demokrazixak ez gaittu aske eingo.	prem172_hyp2	Demokraziak askatu egingo gaitu	2
prem172	Demokrazixak ez gaittu aske eingo.	prem172_hyp1	Demokrazia egitura politiko bat da.	1
prem172	Demokrazixak ez gaittu aske eingo.	prem172_hyp0	Demokraziak preso egingo gaitu.	0
prem173	Kaleetatik jasotako animalixek etorkizun duina izen deien, katuak adoptetako mezue jendarteratzie dau xede.	prem173_hyp0	Kaleetatik jasotako animaliek baldintza txarragoak dituzte, adoptatuak baino.	0
prem173	Kaleetatik jasotako animalixek etorkizun duina izen deien, katuak adoptetako mezue jendarteratzie dau xede.	prem173_hyp2	Adoptatutako katuak kaleratzea du xede.	2
prem173	Kaleetatik jasotako animalixek etorkizun duina izen deien, katuak adoptetako mezue jendarteratzie dau xede.	prem173_hyp1	Kaleetan katu asko daude.	1
prem174	Ez diez aldaketak berehalakuen igarriko akaso, baina modu progresibuen pausuek norabide barri batien emoteko erespidiek finkatzen gabiz.	prem174_hyp0	Aldaketak apurka-apurka nabarituko dira.	0
prem174	Ez diez aldaketak berehalakuen igarriko akaso, baina modu progresibuen pausuek norabide barri batien emoteko erespidiek finkatzen gabiz.	prem174_hyp2	Norabide zahar batean emateko irizpideak finkatzen dihardugu.	2
prem174	Ez diez aldaketak berehalakuen igarriko akaso, baina modu progresibuen pausuek norabide barri batien emoteko erespidiek finkatzen gabiz.	prem174_hyp1	Aldaketak lortzeko mentalitate ekina izan behar da.	1
prem175	Egun batien Amancay Gazta–aga Sagarzazuk (Guayaquil, 1980) Pandoraren kutxie zabaldu eta mila koloreko mundua deskubridu eban.	prem175_hyp2	 Amancay Gaztañaga Sagarzazu k Pandoraren kutxa itxita mantendu zuen.	2
prem175	Egun batien Amancay Gazta–aga Sagarzazuk (Guayaquil, 1980) Pandoraren kutxie zabaldu eta mila koloreko mundua deskubridu eban.	prem175_hyp1	 Amancay Gaztañaga Sagarzazu k gipuzkoarra da.	1
prem175	Egun batien Amancay Gazta–aga Sagarzazuk (Guayaquil, 1980) Pandoraren kutxie zabaldu eta mila koloreko mundua deskubridu eban.	prem175_hyp0	Pandoraren kutxa irekiz gero, mila koloreko mundua deskubritu dezakezu.	0
prem176	Umorie erabilitte eta alaitasunagaz gauza asko lortzen diez umiekaz.	prem176_hyp2	Umorea eta alaitasuna umeekin erabiliz gero, zutaz aprobetxatuko dira	2
prem176	Umorie erabilitte eta alaitasunagaz gauza asko lortzen diez umiekaz.	prem176_hyp1	Umeak batzuetan oso neketsuak dira.	1
prem176	Umorie erabilitte eta alaitasunagaz gauza asko lortzen diez umiekaz.	prem176_hyp0	Umeei asko gustatzen zaie umorea eta alaitasuna.	0
prem177	Zergaitik sortzen dauen gutako gehienongan billurre argitasun ezak, erabateko iluntasunak.	prem177_hyp1	Ez dugu beldurrik izan behar iluntasunari, beldur irrazional bat da.	1
prem177	Zergaitik sortzen dauen gutako gehienongan billurre argitasun ezak, erabateko iluntasunak.	prem177_hyp2	Gizartea oso ausarta da, ez du inolako beldurrik.	2
prem177	Zergaitik sortzen dauen gutako gehienongan billurre argitasun ezak, erabateko iluntasunak.	prem177_hyp0	Iluntasunak eta argi ezak beldurra gizarte gehienari beldurra ematen dio.	0
prem178	Ibilbide luzie ein dau Urtxintxa Eskolak jendartie balixoetan trebatzen hezkuntza ez-formalien.	prem178_hyp0	Urtxintxa Eskolak urte asko daramatza hezkuntza ez-formaleko ikastaroetan balioak irakasten.	0
prem178	Ibilbide luzie ein dau Urtxintxa Eskolak jendartie balixoetan trebatzen hezkuntza ez-formalien.	prem178_hyp1	Urtxintxa Eskolak hezkuntza ez-formaleko ikastaro ez-presentzialak eskaintzen ditu.	1
prem178	Ibilbide luzie ein dau Urtxintxa Eskolak jendartie balixoetan trebatzen hezkuntza ez-formalien.	prem178_hyp2	Urtxintxa Eskolak esperientzia eskasa dauka hezkuntza ez-formalean.	2
prem179	Ostien hainbat lokal okupetako saiakerak izen zien, baina ez eben aurrera ein.	prem179_hyp2	Hainbat lokal okupatzeko egindako ahaleginak oso arrakastatsuak izan ziren.	2
prem179	Ostien hainbat lokal okupetako saiakerak izen zien, baina ez eben aurrera ein.	prem179_hyp1	Lokalak okupatzeko saiakeretan batez ere gazteek hartu zuten parte.	1
prem179	Ostien hainbat lokal okupetako saiakerak izen zien, baina ez eben aurrera ein.	prem179_hyp0	Lokalak okupatu gabe gelditu ziren, egindako ahaleginak gorabehera.	0
prem180	Antzerkixaren tradizinue horizontala da.	prem180_hyp2	Antzerkiaren tradizioa bertikala edo hierarkikoa da.	2
prem180	Antzerkixaren tradizinue horizontala da.	prem180_hyp1	Antzerkiak tradizio luzea du.	1
prem180	Antzerkixaren tradizinue horizontala da.	prem180_hyp0	Antzerkietan partaide guztiek dute garrantzia bera.	0
prem181	Kale horretan garabi bat ipinteko garabi mobikor bategaz eta kamioi bategaz ein biherreko lanetarako itxiko da zirkulazinue.	prem181_hyp1	Kale horretan zirkulazioa hobetzeko obrak egingo dira.	1
prem181	Kale horretan garabi bat ipinteko garabi mobikor bategaz eta kamioi bategaz ein biherreko lanetarako itxiko da zirkulazinue.	prem181_hyp0	Kale horretako trafikoa eten egingo da garabi mugikorra jarri ahal izateko.	0
prem181	Kale horretan garabi bat ipinteko garabi mobikor bategaz eta kamioi bategaz ein biherreko lanetarako itxiko da zirkulazinue.	prem181_hyp2	Garabia ipintzeko lanek iraun bitartean, kale horretan autoak etengabe pasatzen ibiliko dira.	2
prem182	Ikasitako begiakaz ikusten dou mundue.	prem182_hyp0	Gure ikuspegia ez da jaiotzetikoa, ikasi egiten dugu.	0
prem182	Ikasitako begiakaz ikusten dou mundue.	prem182_hyp1	Guztiok dugu errealitateari buruzko ikuspuntu bat.	1
prem182	Ikasitako begiakaz ikusten dou mundue.	prem182_hyp2	Gure iritziak ezin dira baldintzatu.	2
prem183	Urritik bagilera bitartien iraupen laburreko ikastaruetan parte hartzeko aukerie emoten dau Urtxintxa Eskolak.	prem183_hyp1	Urtxintxa eskolan iraupen desberdineko formakuntzak egin daitezke urte sasoiaren arabera.	1
prem183	Urritik bagilera bitartien iraupen laburreko ikastaruetan parte hartzeko aukerie emoten dau Urtxintxa Eskolak.	prem183_hyp2	Urtxintxa eskolak ikastaro luzeak baino ez ditu eskaintzen urritik ekainera.	2
prem183	Urritik bagilera bitartien iraupen laburreko ikastaruetan parte hartzeko aukerie emoten dau Urtxintxa Eskolak.	prem183_hyp0	Urritik ekainera, Urtxintxa Eskolak ikastaro motzak eskaintzen ditu.	0
prem184	EGA prestetako lekuak be badauz sarien ziher.	prem184_hyp1	EGA azterketa prestatzeko gogor egin behar da lan.	1
prem184	EGA prestetako lekuak be badauz sarien ziher.	prem184_hyp0	EGA modalitate ez-presentzialean prestatu daiteke.	0
prem184	EGA prestetako lekuak be badauz sarien ziher.	prem184_hyp2	EGA azterketa soilik aurrez-aurreko klaseetan prestatu daiteke.	2
prem185	Arriaga antzokixek Macbeth, Shakespeareren lan klasikuaren bertsinue, estreinauko dau zezeilaren 7xen.	prem185_hyp0	Arriaga antzokian otsailaren 7an, Shakespeareren lan baten bertsio bat antzeztuko da, Macbeth, hain zuzen ere.	0
prem185	Arriaga antzokixek Macbeth, Shakespeareren lan klasikuaren bertsinue, estreinauko dau zezeilaren 7xen.	prem185_hyp1	Arriaga antzokian estreinatuko den antzezlana Macbeth-en moldaketa guztiz modernoa da.	1
prem185	Arriaga antzokixek Macbeth, Shakespeareren lan klasikuaren bertsinue, estreinauko dau zezeilaren 7xen.	prem185_hyp2	Otsailaren 7an ikuslegoak ezingo du Macbeth ikusi Arriaga antzokian.	2
prem186	Marijuli oso persona bizia zan, goxue, hurbile, arduratsue, maitakorra.	prem186_hyp0	Marijulik bizitasun handia zuen eta jendearekin oso atsegina eta gertukoa zen.	0
prem186	Marijuli oso persona bizia zan, goxue, hurbile, arduratsue, maitakorra.	prem186_hyp1	Marijuli herriko emakume nagusi bat zen.	1
prem186	Marijuli oso persona bizia zan, goxue, hurbile, arduratsue, maitakorra.	prem186_hyp2	Marijuli pertsona bizigabea, zatarra, arduragabea, hotza eta desatsegina zen.	2
prem187	Berrizabal 2008ko martixen atxilotu eben 18/98 makrosumarixuaren harira eta 12 urteko kartzela zigorra jarri eutson Auzitegi Nazionalak.	prem187_hyp2	Berrizabal 19/98 makrosumarioagatik atxilotu zuten 2008ko martxoan, baina epaitzerakoan, Auzitegi Nazionalak akusatua errugabe deklaratu eta karguetatik libre utzi zuen.	2
prem187	Berrizabal 2008ko martixen atxilotu eben 18/98 makrosumarixuaren harira eta 12 urteko kartzela zigorra jarri eutson Auzitegi Nazionalak.	prem187_hyp1	Berrizabal 2008an atxilotu zuten, eta 18/98 makrosumarioren epaiketa iritsi bitartean behin-behineko espetxeratzea ezarri zioten.	1
prem187	Berrizabal 2008ko martixen atxilotu eben 18/98 makrosumarixuaren harira eta 12 urteko kartzela zigorra jarri eutson Auzitegi Nazionalak.	prem187_hyp0	2008an 19/98 makrosumarioagatik atxilotua izan eta gero, Auzitegi Nazionalak erabaki zuen Berrizabal erruduna zela eta 12 urtez espetxeratuta egon beharko zuela.	0
prem188	Izotz jauregixen ikastaro bat ein barri dau Peruk.	prem188_hyp2	Peru ez da sekula egon izotz gaineko pista batean.	2
prem188	Izotz jauregixen ikastaro bat ein barri dau Peruk.	prem188_hyp1	Peru izotz-gaineko patinaje klase batean egon da.	1
prem188	Izotz jauregixen ikastaro bat ein barri dau Peruk.	prem188_hyp0	Peruk duela gutxi izotz gaineko pista batean egon da.	0
prem189	Nagusiaren etxeko ohe txiki batien amaittu eben laurek.	prem189_hyp0	Laurak euren buruzagiaren etxera joan ziren.	0
prem189	Nagusiaren etxeko ohe txiki batien amaittu eben laurek.	prem189_hyp2	Kalean amaitu zuten laurek.	2
prem189	Nagusiaren etxeko ohe txiki batien amaittu eben laurek.	prem189_hyp1	Nagusiaren etxean ohe txiki bat baino ez dago libre.	1
prem190	Peru Kutxak antolautako ingelesezko udalekura jueten da goizetan.	prem190_hyp0	Goizero, Peru udalekuetara doa ingelesera ikastera.	0
prem190	Peru Kutxak antolautako ingelesezko udalekura jueten da goizetan.	prem190_hyp2	Udan, Peruk goizak etxean pasatzen ditu.	2
prem190	Peru Kutxak antolautako ingelesezko udalekura jueten da goizetan.	prem190_hyp1	Udan udalekuak antolatzen dira haur eta gazteentzako.	1
prem191	Herri guztixek dabe erabagiteko eskubidie.	prem191_hyp2	Herri banaka batzuei dagokie erabakitzeko eskubidea.	2
prem191	Herri guztixek dabe erabagiteko eskubidie.	prem191_hyp1	Herrialde batzuen konstituzioan erabakitzeko eskubidea aitortzen da.	1
prem191	Herri guztixek dabe erabagiteko eskubidie.	prem191_hyp0	Edozein herrialdek izan behar du erabakitzeko aukera.	0
prem192	Juen dan zapatuen hasi zien Santutxuko jaixek AEK euskaltegiko eta Gaztedi Dantzari Taldeko kideen pregoiagaz.	prem192_hyp2	Joan den larunbatean, Santutxuko jaiak hasi ziren, AEK euskaltegiko eta Gaztedi Dantzari Taldeko kideek pregoilari izateari uko egin bazioten ere.	2
prem192	Juen dan zapatuen hasi zien Santutxuko jaixek AEK euskaltegiko eta Gaztedi Dantzari Taldeko kideen pregoiagaz.	prem192_hyp1	Aurreko larunbatean, Santutxun giro atsegina zegoen jaien hasiera zela eta.	1
prem192	Juen dan zapatuen hasi zien Santutxuko jaixek AEK euskaltegiko eta Gaztedi Dantzari Taldeko kideen pregoiagaz.	prem192_hyp0	Aurreko larunbatean, Santutxuko jaiak hasi ziren AEK euskaltegiko eta Gaztedi Dantzari Taldeko pregoilarien eskutik.	0
prem193	Markina Elkartegixe industria-izaera nabarmena dauen Enpresa Zentrue da.	prem193_hyp0	Markina Elkartegian biltzen diren enpresa gehienak bigarren-sektorekoak dira.	0
prem193	Markina Elkartegixe industria-izaera nabarmena dauen Enpresa Zentrue da.	prem193_hyp1	Markina Elkartegian industria erloko enpresa ertainak biltzen dira.	1
prem193	Markina Elkartegixe industria-izaera nabarmena dauen Enpresa Zentrue da.	prem193_hyp2	Markina Elkartegian biltzen diren enpresak lehen sektorekoak dira, hau da, nekazaritza eta abeltzaintzan dihardute.	2
prem194	Oin hiru aste ikusi neban azkenekoz.	prem194_hyp0	Badira hiru aste ez dudala ikusi.	0
prem194	Oin hiru aste ikusi neban azkenekoz.	prem194_hyp2	Hiru aste barru ikusiko dut lehenengo aldiz.	2
prem194	Oin hiru aste ikusi neban azkenekoz.	prem194_hyp1	Badira hiru aste kalera irten nintzela.	1
prem195	Gernika Elkartegixe enpresa-zentro bat da, sortu barri diezen enpresa-proiektuek eta hedapen-prozesuan dauzen enpresak hartzeko sortue.	prem195_hyp1	Gernika Elkartegia oso handia da eta sortu berri diren enpresa ugari biltzen dira.	1
prem195	Gernika Elkartegixe enpresa-zentro bat da, sortu barri diezen enpresa-proiektuek eta hedapen-prozesuan dauzen enpresak hartzeko sortue.	prem195_hyp2	Gernika Elkartegiak enpresa-proiektu berriak eta hedatzen ari diren enpresak suntsitzeko balio du.	2
prem195	Gernika Elkartegixe enpresa-zentro bat da, sortu barri diezen enpresa-proiektuek eta hedapen-prozesuan dauzen enpresak hartzeko sortue.	prem195_hyp0	Gernika Elkartegiaren helburua da duela gutxi sortu diren edo hedapen-prozesuan dauden enpresak biltzea.	0
prem196	Esan daigun ofizio harrigarri bat dauela berak: munduko ibiltari.	prem196_hyp1	Dirua irabazteko lan egin behar da.	1
prem196	Esan daigun ofizio harrigarri bat dauela berak: munduko ibiltari.	prem196_hyp0	Mundutik bidaiatzea ofizio izatea ez-ohikoa da.	0
prem196	Esan daigun ofizio harrigarri bat dauela berak: munduko ibiltari.	prem196_hyp2	Bere lana etxetik mugitu barik burutzen du.	2
prem197	Chicagotik Los Angeleserakoko hegaldixek ordu biko atzerapena euki eben.	prem197_hyp0	Chicagotik Los Angelesera zihoan hegazkina berandu iritsi zen.	0
prem197	Chicagotik Los Angeleserakoko hegaldixek ordu biko atzerapena euki eben.	prem197_hyp1	Chicagotik Los Angelesera hiru orduero hegaldi bat ateratzen da.	1
prem197	Chicagotik Los Angeleserakoko hegaldixek ordu biko atzerapena euki eben.	prem197_hyp2	Chicagotik Los Angeleserako hegaldiak bere iritsiera bi orduz aurreratu zuen.	2
prem198	Jack Londonen parajeetan piraguaz errekak eta Alaskako laku ikusgarrietan ibili ostien, lagun haundi bat etorri jaten erietxera bisitan, atzo.	prem198_hyp0	Atzo, Kaliforniatik eta Alaskatik bidaiatzen ibili zen lagun batek bisita egin zidan ospitalean.	0
prem198	Jack Londonen parajeetan piraguaz errekak eta Alaskako laku ikusgarrietan ibili ostien, lagun haundi bat etorri jaten erietxera bisitan, atzo.	prem198_hyp1	Atzo erietxean bisitatu ninduen lagun mina txiki-txikitatik ezagutzen dut.	1
prem198	Jack Londonen parajeetan piraguaz errekak eta Alaskako laku ikusgarrietan ibili ostien, lagun haundi bat etorri jaten erietxera bisitan, atzo.	prem198_hyp2	Atzo ni bakarrik egon nintzen erietxean.	2
